station,valid,tmpf,relh,wd,ws,visibility
OBBI,1/20/16 4:00,59,93.74,0,0,1.68
OBBI,1/20/16 5:00,64.4,88.09,M,2,0.31
OBBI,1/20/16 6:00,62.6,93.83,280,4,1.24
OBBI,1/20/16 7:00,66.2,82.74,290,5,3.11
OBBI,1/20/16 8:00,69.8,68.55,300,4,3.73
OBBI,1/20/16 9:00,71.6,56.63,M,3,5.59
OBBI,1/20/16 10:00,73.4,53.29,350,5,5.59
OBBI,1/20/16 11:00,69.8,68.55,90,8,4.97
OBBI,1/20/16 12:00,68,72.92,100,6,4.97
OBBI,1/20/16 13:00,68,72.92,100,4,4.97
OBBI,1/20/16 14:00,66.2,77.6,100,3,4.35
OBBI,1/20/16 15:00,66.2,82.74,110,3,4.35
OBBI,1/20/16 16:00,66.2,82.74,100,3,4.35
OBBI,1/20/16 17:00,64.4,88.09,100,2,4.35
OBBI,1/20/16 18:00,64.4,82.62,0,0,3.11
OBBI,1/20/16 19:00,64.4,88.09,0,0,3.11
OBBI,1/20/16 20:00,64.4,88.09,M,1,3.11
OBBI,1/20/16 21:00,62.6,93.83,M,1,1.86
OBBI,1/20/16 22:00,64.4,88.09,290,3,1.86
OBBI,1/20/16 23:00,64.4,88.09,270,4,1.37
OBBI,1/21/16 0:00,64.4,88.09,280,3,1.24
OBBI,1/21/16 1:00,62.6,93.83,260,3,1.24
OBBI,1/21/16 2:00,62.6,93.83,280,4,0.93
OBBI,1/21/16 3:00,62.6,93.83,260,3,0.62
OBBI,1/21/16 4:00,64.4,88.09,250,3,0.62
OBBI,1/21/16 5:00,64.4,93.88,270,5,0.75
OBBI,1/21/16 6:00,66.2,88.18,300,8,1.55
OBBI,1/21/16 7:00,68,82.86,310,11,2.49
OBBI,1/21/16 8:00,69.8,73.09,300,8,3.11
OBBI,1/21/16 9:00,69.8,77.9,300,9,3.11
OBBI,1/21/16 10:00,69.8,77.9,310,9,3.11
OBBI,1/21/16 11:00,69.8,77.9,300,10,3.11
OBBI,1/21/16 12:00,69.8,77.9,300,11,1.86
OBBI,1/21/16 13:00,69.8,77.9,330,12,1.86
OBBI,1/21/16 14:00,68,82.86,330,10,1.55
OBBI,1/21/16 15:00,68,82.86,330,8,1.55
OBBI,1/21/16 16:00,66.2,88.18,330,9,1.86
OBBI,1/21/16 17:00,66.2,88.18,310,9,1.86
OBBI,1/21/16 18:00,66.2,88.18,320,10,2.49
OBBI,1/21/16 19:00,66.2,82.74,310,10,2.49
OBBI,1/21/16 20:00,66.2,82.74,310,9,3.11
OBBI,1/21/16 21:00,64.4,88.09,300,8,3.11
OBBI,1/21/16 22:00,64.4,88.09,300,8,3.11
OBBI,1/21/16 23:00,64.4,88.09,300,9,3.11
OBBI,1/22/16 0:00,64.4,88.09,300,8,3.11
OBBI,1/22/16 1:00,64.4,88.09,290,6,3.11
OBBI,1/22/16 2:00,62.6,88,280,7,3.11
OBBI,1/22/16 3:00,62.6,88,290,7,3.11
OBBI,1/22/16 3:30,62.6,88,280,6,1.86
OBBI,1/22/16 4:00,62.6,88,280,6,1.86
OBBI,1/22/16 5:00,64.4,82.62,290,9,3.11
OBBI,1/22/16 6:00,64.4,88.09,280,7,3.11
OBBI,1/22/16 7:00,66.2,82.74,290,7,3.11
OBBI,1/22/16 8:00,68,72.92,280,7,3.11
OBBI,1/22/16 9:00,69.8,68.55,300,8,3.11
OBBI,1/22/16 10:00,69.8,73.09,300,10,3.11
OBBI,1/22/16 11:00,69.8,68.55,300,8,4.35
OBBI,1/22/16 12:00,71.6,53.03,310,8,4.35
OBBI,1/22/16 13:00,69.8,64.26,340,9,4.97
OBBI,1/22/16 14:00,68,72.92,350,9,4.97
OBBI,1/22/16 15:00,68,82.86,350,7,4.35
OBBI,1/22/16 16:00,66.2,88.18,340,5,3.73
OBBI,1/22/16 17:00,66.2,82.74,330,5,3.73
OBBI,1/22/16 18:00,66.2,77.6,330,3,3.73
OBBI,1/22/16 19:00,66.2,77.6,310,5,3.73
OBBI,1/22/16 20:00,66.2,82.74,310,6,3.73
OBBI,1/22/16 21:00,64.4,88.09,M,2,3.73
OBBI,1/22/16 22:00,64.4,88.09,230,3,3.73
OBBI,1/22/16 23:00,64.4,82.62,260,2,3.73
OBBI,1/23/16 0:00,64.4,88.09,260,3,3.11
OBBI,1/23/16 1:00,62.6,93.83,270,3,3.11
OBBI,1/23/16 2:00,62.6,88,260,4,3.11
OBBI,1/23/16 3:00,62.6,88,250,4,3.73
OBBI,1/23/16 4:00,62.6,88,220,3,2.49
OBBI,1/23/16 5:00,64.4,77.45,230,4,4.35
OBBI,1/23/16 6:00,66.2,68.15,M,2,4.97
OBBI,1/23/16 7:00,71.6,49.64,170,4,4.97
OBBI,1/23/16 8:00,73.4,49.9,160,4,6.21
OBBI,1/23/16 9:00,75.2,46.98,180,5,6.21
OBBI,1/23/16 10:00,75.2,41.14,200,3,6.21
OBBI,1/23/16 11:00,73.4,56.88,40,8,6.21
OBBI,1/23/16 12:00,71.6,60.44,50,7,5.59
OBBI,1/23/16 13:00,69.8,73.09,50,7,5.59
OBBI,1/23/16 14:00,68,77.75,80,7,4.97
OBBI,1/23/16 15:00,68,72.92,80,7,4.97
OBBI,1/23/16 16:00,68,72.92,90,9,4.97
OBBI,1/23/16 17:00,68,68.35,100,9,5.59
OBBI,1/23/16 18:00,68,77.75,100,9,5.59
OBBI,1/23/16 19:00,68,82.86,120,11,5.59
OBBI,1/23/16 20:00,66.2,88.18,130,9,4.35
OBBI,1/23/16 21:00,66.2,82.74,130,8,4.35
OBBI,1/23/16 22:00,66.2,77.6,130,8,4.97
OBBI,1/23/16 23:00,66.2,77.6,130,7,4.97
OBBI,1/24/16 0:00,64.4,82.62,130,7,4.35
OBBI,1/24/16 1:00,66.2,72.74,140,8,4.35
OBBI,1/24/16 2:00,66.2,72.74,140,7,4.35
OBBI,1/24/16 3:00,66.2,77.6,140,7,3.73
OBBI,1/24/16 4:00,66.2,77.6,140,8,3.73
OBBI,1/24/16 5:00,68,77.75,140,10,3.73
OBBI,1/24/16 6:00,69.8,77.9,150,6,3.73
OBBI,1/24/16 7:00,69.8,73.09,150,11,3.11
OBBI,1/24/16 8:00,71.6,73.27,190,6,3.11
OBBI,1/24/16 9:00,71.6,68.75,140,10,3.11
OBBI,1/24/16 10:00,77,50.43,140,10,4.97
OBBI,1/24/16 11:00,77,50.43,130,11,6.21
OBBI,1/24/16 12:00,75.2,57.12,110,11,6.21
OBBI,1/24/16 13:00,75.2,60.9,110,8,6.21
OBBI,1/24/16 14:00,71.6,68.75,100,7,6.21
OBBI,1/24/16 15:00,71.6,68.75,110,9,6.21
OBBI,1/24/16 16:00,71.6,68.75,120,10,6.21
OBBI,1/24/16 17:00,69.8,68.55,120,10,6.21
OBBI,1/24/16 18:00,68,72.92,120,9,6.21
OBBI,1/24/16 19:00,68,72.92,120,12,6.21
OBBI,1/24/16 20:00,68,72.92,130,11,6.21
OBBI,1/24/16 21:00,68,72.92,140,8,6.21
OBBI,1/24/16 22:00,68,72.92,150,6,6.21
OBBI,1/24/16 23:00,68,72.92,170,7,6.21
OBBI,1/25/16 0:00,68,68.35,150,7,6.21
OBBI,1/25/16 1:00,68,68.35,170,8,6.21
OBBI,1/25/16 2:00,66.2,77.6,270,7,6.21
OBBI,1/25/16 3:00,64.4,72.56,0,0,6.21
OBBI,1/25/16 4:00,66.2,77.6,300,8,6.21
OBBI,1/25/16 5:00,68,88.26,300,11,3.11
OBBI,1/25/16 6:00,68,82.86,300,14,3.11
OBBI,1/25/16 7:00,68,82.86,300,16,3.11
OBBI,1/25/16 8:00,68,82.86,300,17,3.11
OBBI,1/25/16 9:00,68,82.86,300,14,3.11
OBBI,1/25/16 10:00,69.8,82.98,310,17,3.73
OBBI,1/25/16 11:00,68,82.86,320,21,4.35
OBBI,1/25/16 12:00,68,82.86,330,19,3.73
OBBI,1/25/16 13:00,68,77.75,330,17,3.73
OBBI,1/25/16 14:00,68,77.75,330,17,3.73
OBBI,1/25/16 15:00,68,77.75,330,17,4.35
OBBI,1/25/16 16:00,66.2,77.6,330,16,4.35
OBBI,1/25/16 17:00,66.2,77.6,330,13,4.35
OBBI,1/25/16 18:00,66.2,77.6,330,17,4.35
OBBI,1/25/16 19:00,66.2,77.6,330,16,4.35
OBBI,1/25/16 20:00,66.2,77.6,340,14,4.35
OBBI,1/25/16 21:00,66.2,63.82,330,17,4.97
OBBI,1/25/16 22:00,66.2,63.82,340,12,6.21
OBBI,1/25/16 23:00,66.2,55.88,340,15,6.21
OBBI,1/26/16 0:00,66.2,55.88,340,13,6.21
OBBI,1/26/16 1:00,66.2,45.6,340,17,6.21
OBBI,1/26/16 2:00,64.4,51.98,340,13,6.21
OBBI,1/26/16 3:00,64.4,48.55,340,14,6.21
OBBI,1/26/16 4:00,64.4,48.55,350,17,6.21
OBBI,1/26/16 5:00,66.2,45.6,350,18,6.21
OBBI,1/26/16 6:00,66.2,45.6,360,16,6.21
OBBI,1/26/16 7:00,68,45.88,360,14,6.21
OBBI,1/26/16 8:00,68,42.85,360,17,6.21
OBBI,1/26/16 9:00,68,42.85,350,17,6.21
OBBI,1/26/16 10:00,68,40,360,17,6.21
OBBI,1/26/16 11:00,66.2,48.83,350,16,6.21
OBBI,1/26/16 12:00,66.2,45.6,360,16,6.21
OBBI,1/26/16 13:00,66.2,48.83,350,15,6.21
OBBI,1/26/16 14:00,66.2,52.25,350,14,6.21
OBBI,1/26/16 15:00,66.2,52.25,350,14,6.21
OBBI,1/26/16 16:00,66.2,45.6,350,13,6.21
OBBI,1/26/16 17:00,66.2,45.6,360,13,6.21
OBBI,1/26/16 18:00,66.2,48.83,350,12,6.21
OBBI,1/26/16 19:00,66.2,48.83,340,10,6.21
OBBI,1/26/16 20:00,66.2,52.25,340,10,6.21
OBBI,1/26/16 21:00,64.4,59.5,340,11,6.21
OBBI,1/26/16 22:00,64.4,59.5,330,13,6.21
OBBI,1/26/16 23:00,64.4,63.6,330,13,6.21
OBBI,1/27/16 0:00,62.6,67.75,330,12,6.21
OBBI,1/27/16 1:00,62.6,63.38,330,13,6.21
OBBI,1/27/16 2:00,64.4,59.5,350,13,6.21
OBBI,1/27/16 3:00,64.4,59.5,350,13,6.21
OBBI,1/27/16 4:00,64.4,63.6,350,13,6.21
OBBI,1/27/16 5:00,64.4,63.6,350,13,6.21
OBBI,1/27/16 6:00,66.2,52.25,350,14,6.21
OBBI,1/27/16 7:00,66.2,59.74,350,16,6.21
OBBI,1/27/16 8:00,66.2,55.88,340,17,6.21
OBBI,1/27/16 9:00,68,52.51,340,17,6.21
OBBI,1/27/16 10:00,68,52.51,340,19,6.21
OBBI,1/27/16 11:00,66.2,59.74,350,16,6.21
OBBI,1/27/16 12:00,66.2,55.88,350,18,6.21
OBBI,1/27/16 13:00,66.2,55.88,350,16,6.21
OBBI,1/27/16 14:00,64.4,59.5,350,16,6.21
OBBI,1/27/16 15:00,64.4,59.5,350,14,6.21
OBBI,1/27/16 16:00,64.4,63.6,340,15,6.21
OBBI,1/27/16 17:00,62.6,63.38,340,15,6.21
OBBI,1/27/16 18:00,64.4,55.63,330,16,6.21
OBBI,1/27/16 19:00,62.6,63.38,330,16,6.21
OBBI,1/27/16 20:00,62.6,63.38,330,15,6.21
OBBI,1/27/16 21:00,62.6,63.38,330,16,6.21
OBBI,1/27/16 22:00,62.6,63.38,330,16,6.21
OBBI,1/27/16 23:00,62.6,63.38,330,17,6.21
OBBI,1/28/16 0:00,62.6,59.26,330,16,6.21
OBBI,1/28/16 1:00,60.8,63.15,330,14,6.21
OBBI,1/28/16 2:00,60.8,63.15,330,12,6.21
OBBI,1/28/16 3:00,60.8,63.15,340,11,6.21
OBBI,1/28/16 4:00,60.8,59.01,340,11,6.21
OBBI,1/28/16 5:00,62.6,55.37,340,14,6.21
OBBI,1/28/16 6:00,64.4,51.98,340,14,6.21
OBBI,1/28/16 7:00,64.4,51.98,330,15,6.21
OBBI,1/28/16 8:00,64.4,48.55,340,14,6.21
OBBI,1/28/16 9:00,64.4,48.55,330,18,6.21
OBBI,1/28/16 10:00,64.4,48.55,340,20,6.21
OBBI,1/28/16 11:00,64.4,48.55,330,21,6.21
OBBI,1/28/16 12:00,62.6,48.28,340,20,6.21
OBBI,1/28/16 13:00,62.6,51.72,340,21,6.21
OBBI,1/28/16 14:00,60.8,51.45,330,19,6.21
OBBI,1/28/16 15:00,59,58.77,340,21,6.21
OBBI,1/28/16 16:00,59,54.86,330,20,6.21
OBBI,1/28/16 17:00,59,54.86,330,21,6.21
OBBI,1/28/16 18:00,59,54.86,320,20,6.21
OBBI,1/28/16 19:00,59,58.77,330,21,6.21
OBBI,1/28/16 20:00,57.2,58.52,320,22,6.21
OBBI,1/28/16 20:30,57.2,67.12,310,23,6.21
OBBI,1/28/16 21:00,57.2,71.83,300,24,6.21
OBBI,1/28/16 22:00,51.8,81.74,290,22,6.21
OBBI,1/28/16 23:00,51.8,76.34,290,20,6.21
OBBI,1/29/16 0:00,50,76.18,290,18,6.21
OBBI,1/29/16 1:00,50,76.18,290,20,6.21
OBBI,1/29/16 2:00,50,71.07,290,19,6.21
OBBI,1/29/16 3:00,50,71.07,300,21,6.21
OBBI,1/29/16 4:00,50,71.07,290,17,6.21
OBBI,1/29/16 5:00,51.8,66.48,290,17,6.21
OBBI,1/29/16 6:00,51.8,61.99,290,15,6.21
OBBI,1/29/16 7:00,53.6,58.02,290,18,6.21
OBBI,1/29/16 8:00,55.4,54.34,300,20,6.21
OBBI,1/29/16 9:00,55.4,54.34,290,21,6.21
OBBI,1/29/16 10:00,57.2,54.6,300,20,6.21
OBBI,1/29/16 11:00,57.2,54.6,300,20,6.21
OBBI,1/29/16 12:00,55.4,50.64,310,20,6.21
OBBI,1/29/16 13:00,55.4,54.34,310,21,6.21
OBBI,1/29/16 14:00,55.4,50.64,310,19,6.21
OBBI,1/29/16 15:00,55.4,58.27,310,19,6.21
OBBI,1/29/16 16:00,53.6,58.02,300,20,6.21
OBBI,1/29/16 17:00,53.6,50.36,290,17,6.21
OBBI,1/29/16 18:00,53.6,50.36,300,20,6.21
OBBI,1/29/16 19:00,53.6,50.36,290,17,6.21
OBBI,1/29/16 20:00,53.6,43.61,290,15,6.21
OBBI,1/29/16 21:00,51.8,37.38,280,14,6.21
OBBI,1/29/16 22:00,51.8,34.69,290,15,6.21
OBBI,1/29/16 23:00,51.8,34.69,290,17,6.21
OBBI,1/30/16 0:00,51.8,37.38,290,16,6.21
OBBI,1/30/16 1:00,51.8,43.32,290,18,6.21
OBBI,1/30/16 2:00,51.8,43.32,290,16,6.21
OBBI,1/30/16 3:00,51.8,46.59,290,14,6.21
OBBI,1/30/16 4:00,50,53.54,280,14,6.21
OBBI,1/30/16 5:00,51.8,46.59,280,14,6.21
OBBI,1/30/16 6:00,51.8,53.81,290,17,6.21
OBBI,1/30/16 7:00,53.6,50.36,290,18,6.21
OBBI,1/30/16 8:00,57.2,47.44,300,22,6.21
OBBI,1/30/16 9:00,57.2,44.19,300,23,6.21
OBBI,1/30/16 10:00,59,51.18,310,22,6.21
OBBI,1/30/16 11:00,59,47.72,310,23,6.21
OBBI,1/30/16 12:00,57.2,54.6,300,23,6.21
OBBI,1/30/16 13:00,57.2,58.52,310,19,6.21
OBBI,1/30/16 14:00,57.2,58.52,300,19,6.21
OBBI,1/30/16 15:00,55.4,62.46,310,20,6.21
OBBI,1/30/16 16:00,55.4,58.27,310,19,6.21
OBBI,1/30/16 17:00,55.4,54.34,300,16,6.21
OBBI,1/30/16 18:00,55.4,43.9,300,16,6.21
OBBI,1/30/16 19:00,55.4,50.64,300,14,6.21
OBBI,1/30/16 20:00,55.4,62.46,310,14,6.21
OBBI,1/30/16 21:00,55.4,62.46,310,15,6.21
OBBI,1/30/16 22:00,55.4,58.27,290,11,6.21
OBBI,1/30/16 23:00,55.4,58.27,290,11,6.21
OBBI,1/31/16 0:00,55.4,58.27,290,13,6.21
OBBI,1/31/16 1:00,55.4,62.46,290,13,6.21
OBBI,1/31/16 2:00,53.6,62.23,280,11,6.21
OBBI,1/31/16 3:00,53.6,58.02,280,12,6.21
OBBI,1/31/16 4:00,53.6,62.23,290,14,6.21
OBBI,1/31/16 5:00,55.4,58.27,290,10,6.21
OBBI,1/31/16 6:00,55.4,62.46,280,12,6.21
OBBI,1/31/16 7:00,57.2,54.6,270,10,6.21
OBBI,1/31/16 8:00,59,44.47,280,11,6.21
OBBI,1/31/16 9:00,60.8,41.71,280,12,6.21
OBBI,1/31/16 10:00,62.6,42,300,16,6.21
OBBI,1/31/16 11:00,62.6,42,300,15,6.21
OBBI,1/31/16 12:00,62.6,45.04,310,16,6.21
OBBI,1/31/16 13:00,60.8,55.12,320,14,6.21
OBBI,1/31/16 14:00,60.8,59.01,340,12,6.21
OBBI,1/31/16 15:00,59,67.33,340,9,6.21
OBBI,1/31/16 16:00,59,67.33,330,9,6.21
OBBI,1/31/16 17:00,59,67.33,330,10,6.21
OBBI,1/31/16 18:00,59,67.33,320,10,6.21
OBBI,1/31/16 19:00,59,67.33,310,9,6.21
OBBI,1/31/16 20:00,57.2,71.83,300,8,6.21
OBBI,1/31/16 21:00,57.2,71.83,300,8,6.21
OBBI,1/31/16 22:00,57.2,71.83,270,6,6.21
OBBI,1/31/16 23:00,57.2,71.83,270,6,6.21
OBBI,2/1/16 0:00,55.4,66.91,280,6,6.21
OBBI,2/1/16 1:00,55.4,62.46,280,6,6.21
OBBI,2/1/16 2:00,55.4,62.46,280,8,6.21
OBBI,2/1/16 3:00,55.4,62.46,280,8,6.21
OBBI,2/1/16 4:00,55.4,62.46,280,8,6.21
OBBI,2/1/16 5:00,57.2,54.6,280,10,6.21
OBBI,2/1/16 6:00,57.2,54.6,280,9,6.21
OBBI,2/1/16 7:00,59,51.18,300,15,6.21
OBBI,2/1/16 8:00,62.6,48.28,300,14,6.21
OBBI,2/1/16 9:00,62.6,48.28,290,16,6.21
OBBI,2/1/16 10:00,62.6,42,300,17,6.21
OBBI,2/1/16 11:00,64.4,42.28,300,16,6.21
OBBI,2/1/16 12:00,62.6,51.72,310,14,6.21
OBBI,2/1/16 13:00,62.6,55.37,310,14,6.21
OBBI,2/1/16 14:00,60.8,63.15,310,12,6.21
OBBI,2/1/16 15:00,60.8,67.54,310,12,6.21
OBBI,2/1/16 16:00,59,72.01,310,11,6.21
OBBI,2/1/16 17:00,59,72.01,300,10,6.21
OBBI,2/1/16 18:00,59,67.33,300,11,6.21
OBBI,2/1/16 19:00,57.2,71.83,300,8,6.21
OBBI,2/1/16 20:00,57.2,71.83,300,9,6.21
OBBI,2/1/16 21:00,57.2,71.83,300,7,6.21
OBBI,2/1/16 22:00,57.2,67.12,300,7,6.21
OBBI,2/1/16 23:00,57.2,67.12,280,3,6.21
OBBI,2/2/16 0:00,57.2,67.12,280,5,6.21
OBBI,2/2/16 1:00,55.4,76.66,270,6,6.21
OBBI,2/2/16 2:00,55.4,66.91,280,5,6.21
OBBI,2/2/16 3:00,55.4,66.91,270,6,6.21
OBBI,2/2/16 4:00,55.4,66.91,270,5,6.21
OBBI,2/2/16 5:00,57.2,62.69,270,7,6.21
OBBI,2/2/16 6:00,59,54.86,280,8,6.21
OBBI,2/2/16 7:00,60.8,51.45,290,9,6.21
OBBI,2/2/16 8:00,62.6,45.04,290,10,6.21
OBBI,2/2/16 9:00,62.6,45.04,290,11,6.21
OBBI,2/2/16 10:00,64.4,42.28,300,12,6.21
OBBI,2/2/16 11:00,64.4,45.32,310,11,6.21
OBBI,2/2/16 12:00,64.4,48.55,310,10,6.21
OBBI,2/2/16 13:00,64.4,51.98,330,10,6.21
OBBI,2/2/16 14:00,62.6,63.38,350,9,6.21
OBBI,2/2/16 15:00,60.8,67.54,360,7,6.21
OBBI,2/2/16 16:00,60.8,72.2,340,6,6.21
OBBI,2/2/16 17:00,60.8,72.2,320,4,6.21
OBBI,2/2/16 18:00,60.8,77.14,300,5,6.21
OBBI,2/2/16 19:00,60.8,72.2,250,3,6.21
OBBI,2/2/16 20:00,59,76.98,240,3,5.59
OBBI,2/2/16 21:00,59,76.98,M,2,4.97
OBBI,2/2/16 22:00,59,76.98,260,5,4.97
OBBI,2/2/16 23:00,57.2,82.12,230,3,4.35
OBBI,2/3/16 0:00,57.2,82.12,280,4,4.35
OBBI,2/3/16 1:00,57.2,87.74,270,4,3.73
OBBI,2/3/16 2:00,57.2,87.74,260,7,3.73
OBBI,2/3/16 3:00,57.2,82.12,290,4,3.73
OBBI,2/3/16 4:00,57.2,82.12,300,5,3.11
OBBI,2/3/16 5:00,59,72.01,270,6,3.73
OBBI,2/3/16 6:00,60.8,67.54,300,7,4.97
OBBI,2/3/16 7:00,62.6,67.75,270,6,4.97
OBBI,2/3/16 8:00,64.4,63.6,300,10,4.97
OBBI,2/3/16 9:00,64.4,63.6,310,14,3.73
OBBI,2/3/16 10:00,66.2,63.82,310,14,4.97
OBBI,2/3/16 11:00,64.4,72.56,310,13,4.35
OBBI,2/3/16 12:00,64.4,72.56,310,11,4.35
OBBI,2/3/16 13:00,64.4,77.45,320,12,4.35
OBBI,2/3/16 14:00,64.4,77.45,320,9,4.35
OBBI,2/3/16 15:00,64.4,72.56,330,9,4.97
OBBI,2/3/16 16:00,62.6,72.38,320,7,5.59
OBBI,2/3/16 17:00,62.6,72.38,310,9,5.59
OBBI,2/3/16 18:00,62.6,77.29,300,10,6.21
OBBI,2/3/16 19:00,62.6,77.29,300,11,6.21
OBBI,2/3/16 20:00,60.8,82.37,300,12,6.21
OBBI,2/3/16 21:00,60.8,82.37,300,11,6.21
OBBI,2/3/16 22:00,60.8,82.37,310,12,6.21
OBBI,2/3/16 23:00,62.6,77.29,320,13,6.21
OBBI,2/4/16 0:00,62.6,72.38,320,12,6.21
OBBI,2/4/16 1:00,62.6,67.75,330,13,6.21
OBBI,2/4/16 2:00,62.6,63.38,330,14,6.21
OBBI,2/4/16 3:00,59,82.25,300,15,3.73
OBBI,2/4/16 4:00,59,82.25,290,12,5.59
OBBI,2/4/16 5:00,60.8,72.2,290,13,5.59
OBBI,2/4/16 6:00,60.8,67.54,290,11,6.21
OBBI,2/4/16 7:00,62.6,67.75,290,12,6.21
OBBI,2/4/16 8:00,64.4,63.6,290,15,6.21
OBBI,2/4/16 9:30,66.2,63.82,300,20,6.21
OBBI,2/4/16 10:00,66.2,68.15,300,21,6.21
OBBI,2/4/16 11:00,66.2,72.74,310,19,6.21
OBBI,2/4/16 12:00,66.2,68.15,320,19,6.21
OBBI,2/4/16 13:00,66.2,68.15,320,20,6.21
OBBI,2/4/16 14:00,64.4,67.95,320,16,6.21
OBBI,2/4/16 15:00,64.4,67.95,330,14,6.21
OBBI,2/4/16 16:00,64.4,72.56,330,14,6.21
OBBI,2/4/16 17:00,62.6,72.38,330,12,6.21
OBBI,2/4/16 18:00,62.6,72.38,330,13,6.21
OBBI,2/4/16 19:00,62.6,77.29,320,10,6.21
OBBI,2/4/16 20:00,62.6,77.29,310,9,6.21
OBBI,2/4/16 21:00,60.8,82.37,300,7,6.21
OBBI,2/4/16 22:00,60.8,82.37,310,8,6.21
OBBI,2/4/16 23:00,60.8,82.37,310,7,6.21
OBBI,2/5/16 0:00,60.8,82.37,320,8,6.21
OBBI,2/5/16 1:00,60.8,82.37,320,9,6.21
OBBI,2/5/16 2:00,59,87.83,300,8,5.59
OBBI,2/5/16 3:00,59,87.83,290,7,3.11
OBBI,2/5/16 4:00,59,87.83,300,10,3.11
OBBI,2/5/16 5:00,60.8,87.92,300,10,3.73
OBBI,2/5/16 6:00,62.6,82.5,310,9,4.97
OBBI,2/5/16 7:00,66.2,72.74,310,9,6.21
OBBI,2/5/16 8:00,68,64.04,330,11,6.21
OBBI,2/5/16 9:00,68,68.35,300,10,6.21
OBBI,2/5/16 10:00,69.8,60.21,320,13,6.21
OBBI,2/5/16 11:00,69.8,60.21,340,14,6.21
OBBI,2/5/16 12:00,68,68.35,330,13,6.21
OBBI,2/5/16 13:00,68,64.04,330,13,6.21
OBBI,2/5/16 14:00,66.2,72.74,330,12,6.21
OBBI,2/5/16 15:00,66.2,72.74,320,9,6.21
OBBI,2/5/16 16:00,64.4,77.45,320,10,6.21
OBBI,2/5/16 17:00,64.4,77.45,330,8,6.21
OBBI,2/5/16 18:00,62.6,82.5,320,6,6.21
OBBI,2/5/16 19:00,62.6,82.5,310,6,6.21
OBBI,2/5/16 20:00,62.6,77.29,310,4,6.21
OBBI,2/5/16 21:00,60.8,87.92,290,4,6.21
OBBI,2/5/16 22:00,60.8,87.92,290,5,5.59
OBBI,2/5/16 23:00,60.8,87.92,290,6,4.97
OBBI,2/6/16 0:00,59,93.74,290,4,3.73
OBBI,2/6/16 1:00,59,93.74,280,4,3.11
OBBI,2/6/16 2:00,59,93.74,280,5,2.49
OBBI,2/6/16 3:00,57.2,100,280,4,1.55
OBBI,2/6/16 4:00,57.2,100,280,4,1.55
OBBI,2/6/16 5:00,60.8,87.92,280,7,3.73
OBBI,2/6/16 6:00,60.8,82.37,290,8,3.73
OBBI,2/6/16 7:00,62.6,77.29,280,7,3.73
OBBI,2/6/16 8:00,64.4,67.95,280,6,4.35
OBBI,2/6/16 9:00,68,34.8,280,6,6.21
OBBI,2/6/16 10:00,69.8,30.49,310,9,6.21
OBBI,2/6/16 11:00,69.8,32.72,300,7,6.21
OBBI,2/6/16 12:00,71.6,26.71,M,3,6.21
OBBI,2/6/16 13:00,66.2,52.25,100,7,6.21
OBBI,2/6/16 14:00,64.4,63.6,90,7,6.21
OBBI,2/6/16 15:00,64.4,63.6,100,6,6.21
OBBI,2/6/16 16:00,62.6,72.38,100,5,6.21
OBBI,2/6/16 17:00,62.6,72.38,90,3,6.21
OBBI,2/6/16 18:00,62.6,72.38,120,4,6.21
OBBI,2/6/16 19:00,62.6,67.75,120,5,6.21
OBBI,2/6/16 20:00,62.6,59.26,140,6,6.21
OBBI,2/6/16 21:00,60.8,63.15,130,5,6.21
OBBI,2/6/16 22:00,60.8,72.2,120,8,6.21
OBBI,2/6/16 23:00,60.8,67.54,130,7,6.21
OBBI,2/7/16 0:00,62.6,59.26,150,5,6.21
OBBI,2/7/16 1:00,60.8,72.2,150,6,6.21
OBBI,2/7/16 2:00,60.8,77.14,140,8,6.21
OBBI,2/7/16 3:00,60.8,77.14,140,7,6.21
OBBI,2/7/16 4:00,60.8,72.2,140,9,6.21
OBBI,2/7/16 5:00,62.6,67.75,150,7,6.21
OBBI,2/7/16 6:00,64.4,67.95,150,9,6.21
OBBI,2/7/16 7:00,66.2,63.82,150,10,6.21
OBBI,2/7/16 8:00,68,49.1,150,11,6.21
OBBI,2/7/16 9:00,69.8,43.13,160,10,6.21
OBBI,2/7/16 10:00,73.4,28.96,160,10,6.21
OBBI,2/7/16 11:00,73.4,25.13,160,12,6.21
OBBI,2/7/16 12:00,75.2,25.4,150,12,6.21
OBBI,2/7/16 13:00,75.2,25.4,150,11,6.21
OBBI,2/7/16 14:00,73.4,28.96,130,11,6.21
OBBI,2/7/16 15:00,73.4,26.98,130,11,6.21
OBBI,2/7/16 16:00,68,59.97,130,14,6.21
OBBI,2/7/16 17:00,66.2,63.82,130,14,6.21
OBBI,2/7/16 18:00,64.4,63.6,130,11,6.21
OBBI,2/7/16 19:00,66.2,55.88,140,13,6.21
OBBI,2/7/16 20:00,66.2,55.88,140,3,6.21
OBBI,2/7/16 21:00,66.2,55.88,140,8,6.21
OBBI,2/7/16 22:00,64.4,63.6,140,7,6.21
OBBI,2/7/16 23:00,64.4,63.6,160,8,6.21
OBBI,2/8/16 0:00,64.4,67.95,170,6,6.21
OBBI,2/8/16 1:00,62.6,77.29,150,7,6.21
OBBI,2/8/16 2:00,64.4,72.56,140,10,6.21
